time,accel_x,accel_y,accel_z,pitch,roll,yaw,temperature,pressure,humidity
33:42.2,-0.141189992,-0.155831918,-1.165614247,30.06067341,192.5997406,101.3463332,26.30865479,986.604248,46.03700638
33:42.2,-0.034556992,-0.380413264,-0.863123357,34.97442761,208.5333015,104.8600421,26.36284065,986.6479492,46.8646431
33:42.3,0.025214376,-0.664818585,-0.578468621,41.58988246,226.4709082,107.603893,26.36284065,986.7019043,46.8646431
33:42.3,-0.128354535,-1.27391398,-0.39384073,49.87634651,237.820415,106.9171516,26.34477997,986.7585449,47.92515183
33:42.4,-0.146867216,-3.204927206,0.193982691,60.89076079,238.01304,115.2627481,26.34477997,986.8847656,47.92515183
33:42.4,0.117343821,-1.769392014,-0.625228167,73.8494738,242.3543355,129.2941559,26.38090134,986.9382324,45.88595581
33:42.5,0.187895581,-1.457486868,-0.175709844,84.39206203,345.0808981,238.9053769,26.32671738,986.9953613,47.15415955
33:42.5,0.252386212,-0.391750872,1.096392155,63.75216609,19.53281277,283.4939446,26.32671738,987.0556641,47.15415955
33:42.6,0.018910781,-0.019539297,1.537970781,48.72166205,20.56376152,292.7192148,26.36284065,987.1174316,46.94646454
33:42.6,-0.355937004,0.365645617,1.658357024,37.34781931,20.10092229,300.8897398,26.36284065,987.1818848,46.94646454
33:42.6,-0.785431027,0.236965552,3.257008553,31.69313984,19.41669443,309.1450786,26.32671738,987.3134766,45.42021179
33:42.7,-1.89273572,1.685708761,5.305280685,34.31018488,19.90481732,319.9317949,26.32671738,987.3764648,45.42021179
33:42.7,-2.672489643,2.663920164,5.349389553,50.74969548,24.18029546,336.4141598,26.2905941,987.4394531,47.09751511
33:42.8,-0.025917742,3.910174608,-0.067488007,69.18190693,54.4677875,19.92894496,26.36284065,987.4956055,47.02513504
33:42.8,-5.185770035,5.359403133,-7.897060394,78.58473467,88.72897943,62.40725403,26.36284065,987.5507813,47.02513504
33:42.9,-6.161017895,-4.119655609,-3.905627251,80.4709802,31.22373168,354.6314043,26.2905941,987.6142578,46.61603546
33:42.9,-4.77059269,-0.533832908,1.459744215,60.40675993,40.51586936,335.1110502,26.2905941,987.6806641,46.61603546
33:43.0,-3.453230619,3.771054268,4.446004868,51.182306,69.36401344,335.4189654,26.38090134,987.8027344,47.23912811
33:43.0,-3.183192492,2.480126143,0.949686646,57.74560211,96.2430208,338.8549228,26.38090134,987.8596191,47.23912811
33:43.1,-0.838007033,0.508893251,-0.208730757,71.09468092,126.0525891,345.8334141,26.36284065,987.9189453,46.74820709
33:43.1,-0.844424784,-0.224822536,0.291217744,84.8326707,146.6243266,345.9082192,26.36284065,987.973877,48.60803223
33:43.2,-0.649671435,-0.676879883,1.416853428,82.42671607,18.31616313,195.4779413,26.36284065,988.0310059,48.60803223
33:43.2,-0.400861114,-0.022434007,1.11856854,80.34393868,18.64844159,165.5801779,26.36284065,988.1259766,46.91814041
33:43.2,-0.706937313,0.555266619,1.293299079,79.03863489,28.48219961,145.4180469,26.36284065,988.185791,46.91814041
33:43.3,-0.590430856,-3.727422714,-0.407579362,78.26407094,35.27273612,143.8119416,26.2905941,988.2419434,45.85134125
33:43.3,-0.442082644,0.732990801,1.260643721,72.22163481,22.62996717,150.2725629,26.2905941,988.3242188,45.85134125
33:43.4,-0.348531932,0.936936557,1.501659989,68.50331398,22.15948155,132.490261,26.30865479,988.3823242,45.25027847
33:43.4,-0.426285177,0.840547919,0.715250254,67.04296489,21.80258709,115.943595,26.30865479,988.4528809,46.68212128
33:43.5,-0.247823,0.786890745,0.592914462,67.42604971,16.92677971,97.02985176,26.30865479,988.560791,46.68212128
33:43.5,-0.070841834,0.518119335,0.397956938,67.722316,5.343326997,72.77606176,26.4350872,988.595459,47.87794876
33:43.6,-0.005924055,0.521761239,0.290974051,67.97549745,356.5600649,51.6254316,26.4350872,988.6247559,47.87794876
33:43.6,-0.210057139,2.281521797,0.398444355,65.45950848,350.4454755,40.66256817,26.39896393,988.651123,45.58699799
33:43.7,-0.741988003,0.622762918,0.318755478,62.99439075,349.1739171,29.56265699,26.39896393,988.6757813,45.58699799
33:43.7,-0.532177627,0.839091122,0.274158955,60.82351758,345.4395974,17.21836902,26.30865479,988.7099609,45.70972824
33:43.7,-1.052754045,0.299120426,0.212259963,58.7087066,340.4707236,2.371150756,26.30865479,988.7304688,45.70972824
33:43.8,-0.630911887,0.117268808,0.217377588,55.90831538,337.3456388,348.4617836,26.39896393,988.7480469,45.93315887
33:43.8,-0.79826647,-0.071161643,0.206411228,53.64325389,337.2827755,334.8643011,26.2905941,988.7763672,45.76322556
33:43.9,-1.399311304,-1.551082611,0.152066827,53.19518324,334.6020696,323.3344073,26.2905941,988.7932129,45.76322556
33:43.9,-0.869108319,-0.587626338,0.03241168,54.58385632,330.4891466,315.7745729,26.38090134,988.8027344,48.06047058
33:44.0,-1.038437605,-0.719335616,0.059705727,57.0468601,328.5792788,310.967578,26.38090134,988.8154297,48.06047058
33:44.0,-0.872810841,-0.649138868,-0.073513716,60.7767581,329.5141951,309.4705645,26.27253342,988.8300781,46.58771515
33:44.1,-0.856026053,-0.532868028,-0.182940707,65.28128835,335.9865131,313.8798955,26.27253342,988.842041,46.58771515
33:44.1,-0.939703345,-0.285852671,-0.111837268,69.05466734,350.459147,326.6060952,26.2905941,988.8562012,46.16603088
33:44.2,-1.062874317,0.052443195,-0.218130872,70.24692467,11.19098236,345.7497443,26.41702461,988.8596191,45.79469299
33:44.2,-1.171481967,0.661366999,-0.222951442,68.01043387,28.6381721,1.676884652,26.41702461,988.8583984,45.79469299
33:44.2,-1.146304846,0.77863574,-0.234038755,65.5852386,36.20033387,7.545004325,26.2905941,988.8630371,46.6317749
33:44.3,-0.989564121,0.740274549,-0.127022058,63.71746873,37.61342487,6.959303224,26.2905941,988.8684082,46.6317749
33:44.3,-0.845658958,0.581973851,0.019008353,63.14156084,34.41789696,1.349652637,26.2905941,988.8723145,46.69156265
33:44.4,-0.856519699,0.335539341,0.06092421,63.6677791,28.648081,353.0417375,26.2905941,988.8688965,46.69156265
33:44.4,-0.814063966,0.299120426,0.163033187,64.43103908,20.8147983,342.7327866,26.34477997,988.8676758,45.6782608
33:44.5,-0.839488029,0.078907587,0.227125466,65.69318974,10.60437327,330.2784113,26.34477997,988.8686523,45.6782608
33:44.5,-0.974013448,-0.279580802,0.17619282,66.94071696,359.6375306,317.5698882,26.38090134,988.8647461,47.56640625
33:44.6,-1.045595884,-0.515258491,0.142562658,68.10868614,350.3323283,307.149171,26.36284065,988.8657227,47.37129593
33:44.6,-1.019678116,-0.63249433,0.07189057,69.80882268,344.4506867,300.6424323,26.36284065,988.8481445,47.37129593
